,zip,state_x,total,below40,i40_45,i45_50,plus50,s_black,s_hispanic,s_asian,s_unknown,s_other,s_nativeAmerican,s_female,s_male,plus50sum,plus50count,state_y,ratio,ratio_err,std3,r_minus_3std,ratio_minus_std,ratio_rank,rmstd_rank,trunc_zip,new_zip
5822,44278,OH,146,3,11,19,113,82,11,29,17,0,0,77,52,367.0,403.0,OH,0.9106699751861043,0.014207796018169284,0.042623388054507855,0.8680465871315964,0.896462179167935,453.0,427.0,44278,<generator object <genexpr> at 0x7f6fbe722a50>
5823,44280,OH,24,3,4,7,10,5,9,5,0,0,0,12,12,15.0,35.0,OH,0.42857142857142855,0.08364857768130285,0.25094573304390855,0.17762569552752,0.3449228508901257,1048.0,1044.0,44280,<generator object <genexpr> at 0x7f6fbe722a50>
5824,44281,OH,59,4,5,12,38,12,17,13,3,0,0,28,28,108.0,147.0,OH,0.7346938775510204,0.036413982497949846,0.10924194749384954,0.6254519300571709,0.6982798950530706,849.0,805.0,44281,<generator object <genexpr> at 0x7f6fbe722a50>
5825,44286,OH,59,1,8,18,32,5,3,39,5,0,0,32,22,53.0,85.0,OH,0.6235294117647059,0.05255142964743213,0.15765428894229638,0.4658751228224095,0.5709779821172738,993.0,959.0,44286,<generator object <genexpr> at 0x7f6fbe722a50>
5826,44287,OH,2,0,1,0,1,1,1,0,0,0,0,1,1,6.0,10.0,OH,0.6,0.15491933384829668,0.46475800154489,0.13524199845510998,0.4450806661517033,,,44287,<generator object <genexpr> at 0x7f6fbe722a50>
5827,44288,OH,6,1,1,1,3,3,3,0,0,0,0,2,4,16.0,17.0,OH,0.9411764705882353,0.057067205890901855,0.17120161767270556,0.7699748529155297,0.8841092646973334,348.5,459.0,44288,<generator object <genexpr> at 0x7f6fbe722a50>
5828,44301,OH,877,12,18,38,809,702,50,49,52,0,3,452,373,1874.0,1901.0,OH,0.9857969489742241,0.0027138978693200715,0.008141693607960215,0.9776552553662639,0.983083051104904,97.0,89.0,44301,<generator object <genexpr> at 0x7f6fbe722a50>
5829,44302,OH,485,2,1,4,478,440,14,11,29,0,0,235,221,1013.0,1031.0,OH,0.9825412221144519,0.004078993162352343,0.012236979487057029,0.9703042426273949,0.9784622289520996,122.0,114.0,44302,<generator object <genexpr> at 0x7f6fbe722a50>
5830,44303,OH,327,0,6,5,316,241,20,37,19,0,0,160,148,609.0,646.0,OH,0.9427244582043344,0.009142410791978542,0.027427232375935626,0.9152972258283988,0.9335820474123558,342.0,328.0,44303,<generator object <genexpr> at 0x7f6fbe722a50>
5831,44304,OH,287,0,0,5,282,226,8,40,28,0,0,142,117,570.0,576.0,OH,0.9895833333333334,0.004230379489934443,0.01269113846980333,0.9768921948635301,0.9853529538433989,65.0,67.0,44304,<generator object <genexpr> at 0x7f6fbe722a50>
5832,44305,OH,908,6,8,40,854,744,32,61,68,0,0,448,392,1966.0,2014.0,OH,0.9761668321747765,0.0033987809556410265,0.010196342866923079,0.9659704893078535,0.9727680512191355,156.0,151.0,44305,<generator object <genexpr> at 0x7f6fbe722a50>
5833,44306,OH,1744,5,13,56,1670,1395,92,99,169,0,7,857,718,3979.0,4015.0,OH,0.9910336239103362,0.0014876812709735928,0.004463043812920778,0.9865705800974155,0.9895459426393627,54.0,46.0,44306,<generator object <genexpr> at 0x7f6fbe722a50>
5834,44307,OH,2015,5,5,7,1998,1991,10,0,92,0,0,1010,913,3664.0,3713.0,OH,0.9868031241583625,0.0018727868388960748,0.0056183605166882245,0.9811847636416743,0.9849303373194664,84.0,71.0,44307,<generator object <genexpr> at 0x7f6fbe722a50>
5835,44308,OH,133,1,0,1,131,108,4,6,9,0,0,36,88,346.0,349.0,OH,0.9914040114613181,0.004941519759651679,0.014824559278955037,0.9765794521823631,0.9864624917016664,50.0,57.0,44308,<generator object <genexpr> at 0x7f6fbe722a50>
5836,44309,OH,47,0,0,3,44,37,4,0,3,0,0,24,20,,,,,,,,,,,,
5837,44310,OH,1588,6,15,107,1460,1153,89,143,143,0,6,756,689,3081.0,3163.0,OH,0.9740752450205501,0.0028255564451997056,0.008476669335599117,0.965598575684951,0.9712496885753504,172.0,157.0,44310,<generator object <genexpr> at 0x7f6fbe722a50>
5838,44311,OH,861,3,1,14,843,752,24,12,70,0,3,452,339,1585.0,1605.0,OH,0.9875389408099688,0.002768962511814502,0.008306887535443506,0.9792320532745253,0.9847699782981544,76.0,76.0,44311,<generator object <genexpr> at 0x7f6fbe722a50>
5839,44312,OH,267,6,22,31,208,134,46,46,16,0,1,131,120,487.0,537.0,OH,0.9068901303538175,0.012539726208007652,0.037619178624022954,0.8692709517297945,0.8943504041458098,468.0,433.0,44312,<generator object <genexpr> at 0x7f6fbe722a50>
5840,44313,OH,919,11,12,46,850,742,53,62,58,0,0,477,384,2223.0,2318.0,OH,0.9590163934426229,0.004117763375438562,0.012353290126315686,0.9466631033163072,0.9548986300671843,263.0,231.0,44313,<generator object <genexpr> at 0x7f6fbe722a50>
5841,44314,OH,832,9,12,30,781,731,39,14,56,0,0,434,342,1998.0,2078.0,OH,0.9615014436958614,0.004220602196394449,0.012661806589183346,0.9488396371066781,0.957280841499467,240.0,221.0,44314,<generator object <genexpr> at 0x7f6fbe722a50>
5842,44317,OH,2,0,1,1,0,0,0,2,0,0,0,1,1,,,,,,,,,,,,
5843,44319,OH,148,5,11,31,101,49,32,31,14,0,0,69,65,190.0,228.0,OH,0.8333333333333334,0.024681203239962177,0.07404360971988654,0.7592897236134468,0.8086521300933712,637.0,620.0,44319,<generator object <genexpr> at 0x7f6fbe722a50>
5844,44320,OH,4610,13,8,32,4557,4494,43,15,232,0,0,2275,2103,8874.0,9006.0,OH,0.9853431045969354,0.001266335447371079,0.0037990063421132368,0.9815440982548221,0.9840767691495643,100.0,83.0,44320,<generator object <genexpr> at 0x7f6fbe722a50>
5845,44321,OH,484,8,18,87,371,259,23,148,50,0,0,228,206,778.0,873.0,OH,0.8911798396334479,0.010539748202397023,0.031619244607191066,0.8595605950262568,0.8806400914310509,517.0,470.0,44321,<generator object <genexpr> at 0x7f6fbe722a50>
5846,44325,OH,7,0,0,0,7,7,0,0,1,0,0,5,1,65.0,65.0,OH,1.0,0.0,0.0,1.0,1.0,15.0,15.0,44325,<generator object <genexpr> at 0x7f6fbe722a50>
5847,44333,OH,307,8,12,47,240,169,16,94,33,0,0,151,123,532.0,589.0,OH,0.9032258064516129,0.012182047871438298,0.036546143614314894,0.866679662837298,0.8910437585801746,482.0,444.0,44333,<generator object <genexpr> at 0x7f6fbe722a50>
5848,44334,OH,11,1,0,1,9,8,2,0,0,0,0,4,7,,,,,,,,,,,,
5849,44401,OH,7,1,2,3,1,0,4,0,1,0,0,2,4,8.0,12.0,OH,0.6666666666666666,0.13608276348795434,0.408248290463863,0.2584183762028036,0.5305839031787123,945.0,990.0,44401,<generator object <genexpr> at 0x7f6fbe722a50>
5850,44402,OH,4,0,0,1,3,3,1,0,0,0,0,2,2,2.0,2.0,OH,1.0,0.0,0.0,1.0,1.0,,,44402,<generator object <genexpr> at 0x7f6fbe722a50>
5851,44403,OH,2,0,0,0,2,2,0,0,1,0,0,0,1,7.0,8.0,OH,0.875,0.11692679333668567,0.350780380010057,0.5242196199899429,0.7580732066633143,,,44403,<generator object <genexpr> at 0x7f6fbe722a50>
5852,44404,OH,3,1,0,0,2,1,2,0,0,0,0,0,3,1.0,2.0,OH,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,44404,<generator object <genexpr> at 0x7f6fbe722a50>
5853,44405,OH,745,7,12,58,668,390,302,0,39,0,0,369,337,1649.0,1722.0,OH,0.9576074332171893,0.0048553667198223014,0.014566100159466903,0.9430413330577224,0.952752066497367,272.0,245.0,44405,<generator object <genexpr> at 0x7f6fbe722a50>
5854,44406,OH,181,10,5,36,130,25,21,105,21,0,0,75,85,260.0,338.0,OH,0.7692307692307693,0.02291706122016223,0.06875118366048669,0.7004795855702826,0.746313708010607,784.0,717.0,44406,<generator object <genexpr> at 0x7f6fbe722a50>
5855,44408,OH,6,0,0,1,5,2,4,0,0,0,0,4,2,8.0,13.0,OH,0.6153846153846154,0.1349320029703122,0.4047960089109366,0.21058860647367883,0.48045261241430326,999.5,1010.5,44408,<generator object <genexpr> at 0x7f6fbe722a50>
5856,44410,OH,27,2,3,3,19,11,5,2,2,0,0,12,13,34.0,41.0,OH,0.8292682926829268,0.05876418177221407,0.1762925453166422,0.6529757473662846,0.7705041109107127,647.0,679.5,44410,<generator object <genexpr> at 0x7f6fbe722a50>
5857,44411,OH,3,0,2,0,1,0,3,0,1,0,0,1,1,5.0,9.0,OH,0.5555555555555556,0.16563466499998442,0.49690399499995325,0.05865156055560233,0.38992089055557116,,,44411,<generator object <genexpr> at 0x7f6fbe722a50>
5858,44412,OH,11,0,2,1,8,5,5,0,0,0,0,7,4,10.0,11.0,OH,0.9090909090909091,0.08667841720414479,0.26003525161243435,0.6490556574784747,0.8224124918867642,459.5,589.5,44412,<generator object <genexpr> at 0x7f6fbe722a50>
5859,44413,OH,22,0,7,3,12,6,15,0,1,1,0,11,10,11.0,16.0,OH,0.6875,0.11587810136086973,0.3476343040826092,0.3398656959173908,0.5716218986391303,929.5,957.0,44413,<generator object <genexpr> at 0x7f6fbe722a50>
5860,44418,OH,1,0,0,0,1,1,0,0,0,0,0,0,1,3.0,3.0,OH,1.0,0.0,0.0,1.0,1.0,,,44418,<generator object <genexpr> at 0x7f6fbe722a50>
5861,44420,OH,148,3,4,14,127,98,18,10,11,0,0,72,65,290.0,318.0,OH,0.9119496855345912,0.01589049165757133,0.04767147497271399,0.8642782105618773,0.8960591938770199,444.0,429.0,44420,<generator object <genexpr> at 0x7f6fbe722a50>
5862,44423,OH,2,0,0,0,2,1,0,0,0,0,0,2,0,2.0,4.0,OH,0.5,0.25,0.75,-0.25,0.25,,,44423,<generator object <genexpr> at 0x7f6fbe722a50>
5863,44425,OH,225,10,9,22,184,170,18,0,13,0,0,113,99,237.0,292.0,OH,0.8116438356164384,0.02288132873170474,0.06864398619511422,0.7429998494213241,0.7887625068847336,688.0,660.0,44425,<generator object <genexpr> at 0x7f6fbe722a50>
5864,44427,OH,4,1,1,1,1,1,1,1,0,0,0,2,2,3.0,4.0,OH,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,44427,<generator object <genexpr> at 0x7f6fbe722a50>
5865,44428,OH,4,1,2,1,0,2,2,0,0,0,0,1,3,3.0,3.0,OH,1.0,0.0,0.0,1.0,1.0,,,44428,<generator object <genexpr> at 0x7f6fbe722a50>
5866,44429,OH,2,0,0,1,1,0,2,0,0,0,0,0,2,5.0,6.0,OH,0.8333333333333334,0.15214515486254612,0.4564354645876384,0.376897868745695,0.6811881784707873,,,44429,<generator object <genexpr> at 0x7f6fbe722a50>
5867,44430,OH,45,1,3,2,39,35,4,2,2,0,0,29,14,81.0,91.0,OH,0.8901098901098901,0.03278539503948442,0.09835618511845326,0.7917537049914368,0.8573244950704056,518.0,521.0,44430,<generator object <genexpr> at 0x7f6fbe722a50>
5868,44431,OH,3,0,0,0,3,2,1,0,0,0,0,2,1,5.0,8.0,OH,0.625,0.1711632992203644,0.5134898976610932,0.11151010233890679,0.45383670077963556,,,44431,<generator object <genexpr> at 0x7f6fbe722a50>
5869,44432,OH,25,3,3,5,14,7,7,3,0,0,0,15,10,27.0,34.0,OH,0.7941176470588235,0.06934458070529785,0.20803374211589354,0.58608390494293,0.7247730663535257,728.5,762.5,44432,<generator object <genexpr> at 0x7f6fbe722a50>
5870,44436,OH,44,0,3,5,36,29,8,1,2,0,0,23,19,90.0,106.0,OH,0.8490566037735849,0.034771421707582136,0.10431426512274641,0.7447423386508385,0.8142851820660028,607.0,606.0,44436,<generator object <genexpr> at 0x7f6fbe722a50>
5871,44437,OH,10,0,1,1,8,7,2,0,0,0,0,3,7,26.0,28.0,OH,0.9285714285714286,0.048670367419231926,0.14601110225769579,0.7825603263137328,0.8799010611521967,390.0,473.0,44437,<generator object <genexpr> at 0x7f6fbe722a50>
5872,44438,OH,20,0,0,1,19,20,0,0,2,0,0,11,7,28.0,35.0,OH,0.8,0.06761234037828132,0.20283702113484395,0.5971629788651561,0.7323876596217187,713.5,744.0,44438,<generator object <genexpr> at 0x7f6fbe722a50>
5873,44440,OH,41,1,3,6,31,24,8,0,1,0,0,19,21,60.0,67.0,OH,0.8955223880597015,0.03736908302757314,0.11210724908271943,0.7834151389769821,0.8581533050321284,504.0,518.0,44440,<generator object <genexpr> at 0x7f6fbe722a50>
5874,44441,OH,1,0,0,0,1,1,0,0,0,0,0,1,0,5.0,7.0,OH,0.7142857142857143,0.17074694419062766,0.512240832571883,0.20204488171383128,0.5435387700950867,,,44441,<generator object <genexpr> at 0x7f6fbe722a50>
5875,44442,OH,1,0,1,0,0,0,1,0,0,0,0,0,1,6.0,10.0,OH,0.6,0.15491933384829668,0.46475800154489,0.13524199845510998,0.4450806661517033,,,44442,<generator object <genexpr> at 0x7f6fbe722a50>
5876,44443,OH,2,0,0,0,2,0,2,0,0,0,0,2,0,2.0,2.0,OH,1.0,0.0,0.0,1.0,1.0,,,44443,<generator object <genexpr> at 0x7f6fbe722a50>
5877,44444,OH,22,1,2,0,19,17,5,0,0,0,0,9,13,32.0,38.0,OH,0.8421052631578947,0.05915278809989648,0.17745836429968942,0.6646468988582053,0.7829524750579983,621.0,666.0,44444,<generator object <genexpr> at 0x7f6fbe722a50>
5878,44445,OH,6,1,1,1,3,2,2,0,0,0,0,2,4,1.0,2.0,OH,0.5,0.3535533905932738,1.0606601717798214,-0.5606601717798214,0.1464466094067262,,,44445,<generator object <genexpr> at 0x7f6fbe722a50>
5879,44446,OH,154,7,2,5,140,120,11,11,9,0,0,83,62,324.0,338.0,OH,0.9585798816568047,0.0108383076010839,0.0325149228032517,0.926064958853553,0.9477415740557208,266.0,272.0,44446,<generator object <genexpr> at 0x7f6fbe722a50>
5880,44449,OH,1,0,0,0,1,0,1,0,0,0,0,0,1,1.0,1.0,OH,1.0,0.0,0.0,1.0,1.0,,,44449,<generator object <genexpr> at 0x7f6fbe722a50>
5881,44450,OH,4,0,0,0,4,4,0,0,0,0,0,2,2,5.0,6.0,OH,0.8333333333333334,0.15214515486254612,0.4564354645876384,0.376897868745695,0.6811881784707873,,,44450,<generator object <genexpr> at 0x7f6fbe722a50>
5882,44451,OH,19,2,2,7,8,8,8,0,1,0,0,8,10,15.0,17.0,OH,0.8823529411764706,0.07814248990059666,0.23442746970179,0.6479254714746806,0.8042104512758739,535.0,627.0,44451,<generator object <genexpr> at 0x7f6fbe722a50>
5883,44452,OH,4,0,1,0,3,2,2,0,0,0,0,2,2,7.0,10.0,OH,0.7,0.14491376746189438,0.43474130238568315,0.2652586976143168,0.5550862325381056,,,44452,<generator object <genexpr> at 0x7f6fbe722a50>
5884,44455,OH,7,2,1,1,3,3,3,0,1,0,0,4,2,7.0,8.0,OH,0.875,0.11692679333668567,0.350780380010057,0.5242196199899429,0.7580732066633143,,,44455,<generator object <genexpr> at 0x7f6fbe722a50>
5885,44460,OH,85,2,11,28,44,15,50,7,4,0,0,45,36,74.0,94.0,OH,0.7872340425531915,0.0422123059599055,0.1266369178797165,0.660597124673475,0.745021736593286,738.5,721.5,44460,<generator object <genexpr> at 0x7f6fbe722a50>
5886,44470,OH,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.0,OH,0.0,0.0,0.0,0.0,0.0,,,44470,<generator object <genexpr> at 0x7f6fbe722a50>
5887,44471,OH,133,4,1,20,108,52,56,2,5,0,0,69,59,338.0,359.0,OH,0.9415041782729805,0.012385864502076113,0.03715759350622834,0.9043465847667521,0.9291183137709044,347.0,341.0,44471,<generator object <genexpr> at 0x7f6fbe722a50>
5888,44473,OH,7,0,0,2,5,5,1,0,0,0,0,2,5,10.0,10.0,OH,1.0,0.0,0.0,1.0,1.0,,,44473,<generator object <genexpr> at 0x7f6fbe722a50>
5889,44481,OH,137,5,10,22,100,96,22,0,4,0,0,68,65,184.0,197.0,OH,0.934010152284264,0.01768810258813751,0.05306430776441254,0.8809458445198515,0.9163220496961265,372.0,376.0,44481,<generator object <genexpr> at 0x7f6fbe722a50>
5890,44482,OH,10,1,0,1,8,9,0,0,0,0,0,7,3,,,,,,,,,,,,
5891,44483,OH,609,3,7,24,575,517,48,10,49,0,0,285,275,1204.0,1234.0,OH,0.9756888168557536,0.0043843087602269395,0.013152926280680818,0.9625358905750728,0.9713045080955267,160.0,156.0,44483,<generator object <genexpr> at 0x7f6fbe722a50>
5892,44484,OH,414,5,3,8,398,373,19,3,29,0,0,211,174,775.0,795.0,OH,0.9748427672955975,0.005554118687858262,0.016662356063574787,0.9581804112320227,0.9692886486077392,165.0,168.0,44484,<generator object <genexpr> at 0x7f6fbe722a50>
5893,44485,OH,1272,7,2,23,1240,1171,40,6,86,0,0,650,536,2391.0,2430.0,OH,0.9839506172839506,0.0025492514862438622,0.007647754458731587,0.976302862825219,0.9814013657977068,115.0,100.0,44485,<generator object <genexpr> at 0x7f6fbe722a50>
5894,44490,OH,2,0,2,0,0,0,2,0,0,0,0,1,1,1.0,1.0,OH,1.0,0.0,0.0,1.0,1.0,,,44490,<generator object <genexpr> at 0x7f6fbe722a50>
5895,44491,OH,1,0,0,1,0,1,0,0,1,0,0,0,0,6.0,8.0,OH,0.75,0.15309310892394862,0.45927932677184585,0.29072067322815415,0.5969068910760513,,,44491,<generator object <genexpr> at 0x7f6fbe722a50>
5896,44493,OH,1,0,0,0,1,1,0,0,0,0,0,1,0,1.0,1.0,OH,1.0,0.0,0.0,1.0,1.0,,,44493,<generator object <genexpr> at 0x7f6fbe722a50>
5897,44501,OH,27,0,0,0,27,23,4,0,1,0,0,11,15,,,,,,,,,,,,
5898,44502,OH,1301,7,8,33,1253,1014,207,2,56,0,0,654,591,2626.0,2667.0,OH,0.9846269216347957,0.0023823456117273104,0.007147036835181931,0.9774798847996138,0.9822445760230684,106.0,95.0,44502,<generator object <genexpr> at 0x7f6fbe722a50>
5899,44503,OH,90,3,1,1,85,83,3,0,7,0,1,42,41,271.0,275.0,OH,0.9854545454545455,0.007219640962495848,0.021658922887487546,0.963795622567058,0.9782349044920496,99.0,116.0,44503,<generator object <genexpr> at 0x7f6fbe722a50>
5900,44504,OH,906,2,2,6,896,837,28,3,44,0,0,450,412,1669.0,1687.0,OH,0.989330171902786,0.0025014498304092516,0.007504349491227755,0.9818258224115582,0.9868287220723768,66.0,54.0,44504,<generator object <genexpr> at 0x7f6fbe722a50>
5901,44505,OH,2748,13,23,41,2671,2350,231,55,130,0,0,1374,1244,4838.0,4906.0,OH,0.9861394211169996,0.0016691527125547538,0.005007458137664261,0.9811319629793354,0.9844702684044448,94.0,78.0,44505,<generator object <genexpr> at 0x7f6fbe722a50>
5902,44506,OH,852,2,3,23,824,486,324,0,32,0,0,408,412,1217.0,1231.0,OH,0.9886271324126726,0.003022193224263383,0.009066579672790148,0.9795605527398825,0.9856049391884093,72.0,65.0,44506,<generator object <genexpr> at 0x7f6fbe722a50>
5903,44507,OH,1091,2,2,13,1074,930,131,2,54,0,0,513,524,2080.0,2095.0,OH,0.9928400954653938,0.0018420493285242789,0.005526147985572836,0.9873139474798209,0.9909980461368695,40.0,35.0,44507,<generator object <genexpr> at 0x7f6fbe722a50>
5904,44509,OH,480,1,5,19,455,343,101,0,35,0,1,253,192,1320.0,1345.0,OH,0.9814126394052045,0.0036827610682994096,0.01104828320489823,0.9703643562003063,0.9777298783369051,128.0,122.0,44509,<generator object <genexpr> at 0x7f6fbe722a50>
5905,44510,OH,412,1,0,4,407,371,32,0,26,0,0,200,186,919.0,924.0,OH,0.9945887445887446,0.002413430523083404,0.007240291569250212,0.9873484530194944,0.9921753140656612,31.0,32.0,44510,<generator object <genexpr> at 0x7f6fbe722a50>
5906,44511,OH,1534,2,9,41,1482,1323,114,21,71,0,0,754,709,2921.0,2985.0,OH,0.9785594639865997,0.0026511802895296957,0.007953540868589088,0.9706059231180105,0.97590828369707,146.0,136.0,44511,<generator object <genexpr> at 0x7f6fbe722a50>
5907,44512,OH,656,11,19,46,580,387,153,26,31,0,0,351,274,1892.0,2032.0,OH,0.9311023622047244,0.005618741194343189,0.016856223583029566,0.9142461386216949,0.9254836210103813,381.0,354.0,44512,<generator object <genexpr> at 0x7f6fbe722a50>
5908,44513,OH,9,0,0,1,8,4,4,1,0,0,0,4,5,,,,,,,,,,,,
5909,44514,OH,140,6,12,19,103,48,58,8,11,0,0,64,65,302.0,354.0,OH,0.8531073446327684,0.018814827904012673,0.056444483712038016,0.7966628609207304,0.8342925167287557,600.0,563.0,44514,<generator object <genexpr> at 0x7f6fbe722a50>
5910,44515,OH,356,3,13,24,316,218,83,18,20,0,0,184,152,948.0,1000.0,OH,0.948,0.00702111102319284,0.02106333306957852,0.9269366669304214,0.9409788889768071,323.0,302.0,44515,<generator object <genexpr> at 0x7f6fbe722a50>
5911,44555,OH,1,0,0,0,1,0,0,0,0,0,0,1,0,23.0,23.0,OH,1.0,0.0,0.0,1.0,1.0,15.0,15.0,44555,<generator object <genexpr> at 0x7f6fbe722a50>
5912,44601,OH,430,2,11,22,395,337,50,1,37,0,0,205,188,751.0,793.0,OH,0.9470365699873896,0.007953070508259304,0.023859211524777914,0.9231773584626117,0.9390834994791303,328.0,308.0,44601,<generator object <genexpr> at 0x7f6fbe722a50>
5913,44606,OH,6,0,3,1,2,2,3,0,0,0,0,3,3,3.0,8.0,OH,0.375,0.1711632992203644,0.5134898976610932,-0.1384898976610932,0.2038367007796356,,,44606,<generator object <genexpr> at 0x7f6fbe722a50>
5914,44608,OH,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,OH,0.0,0.0,0.0,0.0,0.0,,,44608,<generator object <genexpr> at 0x7f6fbe722a50>
5915,44609,OH,10,1,2,2,5,5,3,0,0,0,0,5,5,3.0,3.0,OH,1.0,0.0,0.0,1.0,1.0,,,44609,<generator object <genexpr> at 0x7f6fbe722a50>
5916,44610,OH,1,0,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,
5917,44611,OH,2,0,0,0,2,1,1,0,0,0,0,2,0,0.0,1.0,OH,0.0,0.0,0.0,0.0,0.0,,,44611,<generator object <genexpr> at 0x7f6fbe722a50>
5918,44612,OH,3,0,1,1,1,0,3,0,0,0,0,2,1,4.0,8.0,OH,0.5,0.1767766952966369,0.5303300858899107,-0.030330085889910707,0.32322330470336313,,,44612,<generator object <genexpr> at 0x7f6fbe722a50>
5919,44613,OH,2,0,1,1,0,0,1,0,0,0,0,1,1,1.0,1.0,OH,1.0,0.0,0.0,1.0,1.0,,,44613,<generator object <genexpr> at 0x7f6fbe722a50>
5920,44614,OH,18,1,1,3,13,8,4,3,2,0,0,12,4,36.0,53.0,OH,0.6792452830188679,0.0641153336552665,0.1923460009657995,0.48689928205306837,0.6151299493636013,938.0,927.0,44614,<generator object <genexpr> at 0x7f6fbe722a50>
5921,44615,OH,12,2,2,1,7,0,8,0,0,0,0,5,7,16.0,18.0,OH,0.8888888888888888,0.07407407407407407,0.2222222222222222,0.6666666666666666,0.8148148148148148,520.5,603.5,44615,<generator object <genexpr> at 0x7f6fbe722a50>
5922,44618,OH,6,0,4,0,2,3,0,0,0,0,0,3,3,2.0,9.0,OH,0.2222222222222222,0.13857990321384966,0.415739709641549,-0.19351748741932678,0.08364231900837255,,,44618,<generator object <genexpr> at 0x7f6fbe722a50>
5923,44620,OH,2,0,0,1,1,0,2,0,0,0,0,1,1,3.0,4.0,OH,0.75,0.21650635094610965,0.649519052838329,0.100480947161671,0.5334936490538904,,,44620,<generator object <genexpr> at 0x7f6fbe722a50>
5924,44621,OH,4,0,0,0,4,4,0,0,0,0,0,2,2,11.0,12.0,OH,0.9166666666666666,0.0797855923130282,0.2393567769390846,0.677309889727582,0.8368810743536385,428.0,557.0,44621,<generator object <genexpr> at 0x7f6fbe722a50>
5925,44622,OH,86,4,7,17,58,22,53,1,2,0,0,36,48,72.0,96.0,OH,0.75,0.04419417382415922,0.13258252147247768,0.6174174785275224,0.7058058261758408,816.0,791.0,44622,<generator object <genexpr> at 0x7f6fbe722a50>
5926,44625,OH,5,0,0,1,4,4,0,0,0,0,0,3,2,2.0,3.0,OH,0.6666666666666666,0.2721655269759087,0.816496580927726,-0.1498299142610594,0.39450113969075795,,,44625,<generator object <genexpr> at 0x7f6fbe722a50>
5927,44626,OH,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,3.0,OH,0.3333333333333333,0.2721655269759087,0.816496580927726,-0.4831632475943927,0.06116780635742464,,,44626,<generator object <genexpr> at 0x7f6fbe722a50>
5928,44627,OH,5,3,2,0,0,0,4,0,0,0,0,3,2,0.0,3.0,OH,0.0,0.0,0.0,0.0,0.0,,,44627,<generator object <genexpr> at 0x7f6fbe722a50>
5929,44628,OH,2,0,1,0,1,0,2,0,1,0,0,1,0,0.0,2.0,OH,0.0,0.0,0.0,0.0,0.0,,,44628,<generator object <genexpr> at 0x7f6fbe722a50>
5930,44632,OH,15,1,2,1,11,5,8,0,0,0,0,9,6,30.0,38.0,OH,0.7894736842105263,0.06613482762500454,0.1984044828750136,0.5910692013355128,0.7233388565855218,734.5,764.0,44632,<generator object <genexpr> at 0x7f6fbe722a50>
5931,44633,OH,1,0,1,0,0,0,1,0,0,0,0,0,1,1.0,1.0,OH,1.0,0.0,0.0,1.0,1.0,,,44633,<generator object <genexpr> at 0x7f6fbe722a50>
5932,44634,OH,4,0,0,1,3,3,1,0,0,0,0,2,2,4.0,5.0,OH,0.8,0.17888543819998315,0.5366563145999494,0.2633436854000506,0.6211145618000169,,,44634,<generator object <genexpr> at 0x7f6fbe722a50>
